,YoY,n1000,Total; Estimate; SUMMARY INDICATORS - Median age (years),Total; Estimate; SUMMARY INDICATORS - Sex ratio (males per 100 females),Total; Estimate; SUMMARY INDICATORS - Age dependency ratio,Total; Estimate; SUMMARY INDICATORS - Child dependency ratio,Estimate; HOUSEHOLDS BY TYPE - Average household size,"Estimate; FERTILITY - Number of women 15 to 50 years old who had a birth in the past 12 months - Unmarried women (widowed, divorced, and never married) - Per 1,000 unmarried women","Estimate; FERTILITY - Number of women 15 to 50 years old who had a birth in the past 12 months - Per 1,000 women 15 to 50 years old","Estimate; FERTILITY - Number of women 15 to 50 years old who had a birth in the past 12 months - Per 1,000 women 15 to 19 years old","Estimate; FERTILITY - Number of women 15 to 50 years old who had a birth in the past 12 months - Per 1,000 women 35 to 50 years old","Estimate; WORLD REGION OF BIRTH OF FOREIGN BORN - Foreign-born population, excluding population born at sea - Oceania",Estimate; ANCESTRY - Total population - Czech,Estimate; ANCESTRY - Total population - Danish,Estimate; ANCESTRY - Total population - Greek,Estimate; ANCESTRY - Total population - Lithuanian,Estimate; ANCESTRY - Total population - Slovak,Estimate; ANCESTRY - Total population - Swiss,Estimate; COMMUTING TO WORK - Mean travel time to work (minutes),Estimate; CLASS OF WORKER - Civilian employed population 16 years and over - Unpaid family workers
235,0.128511656,1.0,38.7,89.9,66.8,41.5,2.58,44.0,54.0,50.0,14.0,7.0,44.0,36.0,31.0,24.0,31.0,68.0,27.6,44.0
236,0.063829787,0.0,38.8,85.3,51.6,31.8,3.3,10.0,26.0,0.0,25.0,10.0,10.0,22.0,105.0,37.0,27.0,59.0,34.4,82.0
237,0.084012363,1.0,38.4,99.3,57.5,33.2,2.36,16.0,43.0,10.0,33.0,41.0,409.0,278.0,518.0,194.0,185.0,276.0,22.7,67.0
238,0.052203814,0.0,40.4,98.6,66.7,44.2,2.84,19.0,51.0,0.0,26.0,10.0,397.0,136.0,307.0,109.0,167.0,141.0,31.9,38.0
239,0.088389871,2.0,31.2,109.5,25.5,16.2,1.9,12.0,38.0,0.0,31.0,47.0,271.0,118.0,285.0,37.0,63.0,94.0,23.0,80.0
240,0.033091835,0.0,34.1,95.4,58.3,41.1,3.3,24.0,36.0,17.0,13.0,14.0,64.0,212.0,44.0,25.0,15.0,72.0,30.0,40.0
241,0.058883508,1.0,44.1,94.7,83.3,40.9,2.53,11.0,35.0,0.0,20.0,51.0,226.0,406.0,338.0,199.0,97.0,175.0,23.3,68.0
242,0.127857143,0.0,35.0,77.3,63.1,41.8,2.75,21.0,26.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,63.0
243,0.054590135,1.0,34.7,93.3,39.1,19.6,2.46,2.0,45.0,0.0,61.0,60.0,124.0,63.0,846.0,315.0,9.0,162.0,31.7,0.0
244,0.092393192,0.0,37.8,96.8,65.8,40.5,2.58,38.0,51.0,0.0,14.0,15.0,337.0,310.0,218.0,31.0,8.0,230.0,23.5,0.0
245,0.013250883,0.0,34.7,99.5,58.5,44.8,2.68,17.0,68.0,0.0,43.0,0.0,286.0,193.0,278.0,61.0,439.0,468.0,23.0,30.0
246,0.083791511,1.0,36.2,88.3,63.8,39.3,2.61,36.0,53.0,20.0,23.0,0.0,162.0,32.0,255.0,45.0,149.0,17.0,33.6,15.0
247,0.237476809,0.0,28.6,91.8,70.5,58.6,3.65,44.0,53.0,9.0,33.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,34.3,30.0
248,0.038538539,1.0,37.5,102.3,66.4,45.0,2.68,14.0,51.0,0.0,20.0,160.0,74.0,234.0,264.0,50.0,103.0,144.0,26.7,16.0
249,0.044237255,1.0,34.8,100.5,58.1,41.2,3.8,23.0,30.0,8.0,21.0,24.0,34.0,70.0,57.0,74.0,10.0,41.0,32.2,102.0
250,0.100966702,0.0,28.5,98.9,46.3,32.5,2.58,36.0,57.0,4.0,28.0,76.0,129.0,98.0,156.0,90.0,40.0,198.0,24.9,37.0
251,0.03093981,1.0,37.7,96.5,56.1,36.8,2.99,11.0,61.0,2.0,55.0,99.0,118.0,502.0,195.0,46.0,21.0,214.0,31.7,35.0
252,0.105208871,0.0,46.0,89.4,61.4,25.6,3.17,28.0,32.0,8.0,22.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,25.6,155.0
253,0.035817447,2.0,33.9,94.5,35.6,22.2,2.07,25.0,37.0,16.0,19.0,34.0,206.0,273.0,320.0,269.0,120.0,52.0,36.8,0.0
254,0.058752271,4.0,29.4,98.9,60.3,48.3,4.02,43.0,55.0,0.0,26.0,75.0,10.0,50.0,23.0,0.0,11.0,5.0,29.6,75.0
255,0.046205233,0.0,39.7,97.9,49.6,27.4,2.66,42.0,43.0,0.0,14.0,136.0,178.0,52.0,399.0,33.0,50.0,99.0,41.1,0.0
256,0.018284994,0.0,34.4,103.0,60.5,40.9,3.14,51.0,58.0,5.0,22.0,58.0,144.0,335.0,207.0,109.0,30.0,220.0,26.6,103.0
257,0.016016713000000002,3.0,36.1,93.1,54.9,35.4,2.57,33.0,46.0,15.0,17.0,15.0,235.0,97.0,499.0,129.0,24.0,177.0,23.5,36.0
258,0.056727273,4.0,38.5,95.5,59.3,33.9,2.21,24.0,55.0,0.0,30.0,0.0,143.0,69.0,69.0,65.0,193.0,778.0,15.9,17.0
259,0.033576124,1.0,40.2,94.7,56.7,35.8,3.02,13.0,39.0,0.0,26.0,44.0,298.0,794.0,474.0,89.0,27.0,147.0,30.1,36.0
260,0.10005685,0.0,44.1,86.3,61.9,28.2,2.53,19.0,42.0,26.0,24.0,16.0,104.0,122.0,221.0,189.0,33.0,19.0,27.8,14.0
261,0.030553787,0.0,34.3,100.8,55.5,43.4,3.53,32.0,62.0,4.0,40.0,11.0,100.0,210.0,338.0,41.0,137.0,174.0,39.7,34.0
262,0.053772405,0.0,53.4,92.1,84.9,28.2,2.31,25.0,35.0,9.0,20.0,0.0,119.0,153.0,274.0,78.0,78.0,154.0,21.9,74.0
263,0.04305136,4.0,43.6,90.8,66.4,31.7,2.22,16.0,43.0,24.0,29.0,0.0,867.0,51.0,490.0,232.0,2972.0,118.0,25.4,26.0
264,0.054092527,0.0,42.0,80.2,57.4,28.7,2.19,55.0,56.0,54.0,24.0,0.0,244.0,239.0,107.0,128.0,120.0,16.0,25.6,10.0
265,0.022663237000000003,0.0,34.2,108.3,46.6,32.3,2.79,17.0,41.0,5.0,36.0,160.0,208.0,347.0,287.0,151.0,39.0,180.0,23.1,72.0
266,0.061705989,2.0,32.8,92.2,61.2,40.0,2.49,32.0,44.0,6.0,21.0,131.0,31.0,44.0,210.0,0.0,79.0,9.0,16.9,48.0
267,0.047853624,0.0,24.9,92.8,33.4,20.6,2.4,8.0,31.0,4.0,26.0,0.0,56.0,32.0,199.0,25.0,0.0,115.0,19.2,40.0
268,0.040705773,4.0,31.1,92.4,22.2,12.5,2.13,22.0,33.0,4.0,36.0,103.0,142.0,116.0,120.0,122.0,103.0,70.0,27.2,45.0
269,0.050353607,1.0,45.5,92.6,64.2,31.3,2.53,17.0,33.0,23.0,30.0,0.0,54.0,182.0,375.0,307.0,110.0,96.0,32.6,0.0
270,0.034752661000000004,1.0,42.7,85.2,69.0,34.5,2.87,25.0,47.0,16.0,39.0,12.0,60.0,38.0,258.0,39.0,14.0,30.0,30.9,7.0
271,0.023290759,1.0,38.8,95.3,56.0,38.3,2.83,14.0,57.0,0.0,45.0,41.0,149.0,144.0,308.0,232.0,72.0,109.0,33.2,66.0
272,0.07669441099999999,0.0,35.9,91.5,53.6,32.2,2.39,21.0,32.0,0.0,20.0,0.0,78.0,19.0,34.0,8.0,17.0,9.0,21.2,44.0
273,0.04052026,0.0,38.6,98.8,54.2,40.9,2.91,8.0,49.0,0.0,45.0,81.0,163.0,229.0,213.0,194.0,103.0,105.0,30.8,38.0
274,0.058197303,0.0,34.6,100.9,54.4,33.2,2.33,65.0,74.0,36.0,29.0,0.0,215.0,302.0,129.0,58.0,11.0,89.0,21.6,93.0
275,0.095639944,1.0,29.5,96.0,59.5,49.3,3.23,57.0,64.0,23.0,22.0,0.0,13.0,19.0,13.0,14.0,0.0,31.0,26.0,145.0
276,0.073831776,0.0,36.3,93.8,62.4,43.0,3.29,65.0,52.0,0.0,19.0,0.0,95.0,104.0,141.0,40.0,235.0,39.0,31.4,38.0
277,0.172694585,1.0,33.4,100.0,64.7,46.3,3.05,14.0,72.0,12.0,57.0,67.0,177.0,115.0,347.0,307.0,124.0,64.0,41.3,86.0
278,0.097829,0.0,28.0,99.5,61.1,52.6,4.51,53.0,55.0,21.0,29.0,1.0,0.0,1.0,2.0,0.0,0.0,21.0,31.2,24.0
279,0.007240081,1.0,52.6,89.7,108.9,40.0,2.41,0.0,49.0,0.0,45.0,0.0,126.0,119.0,578.0,228.0,320.0,49.0,39.1,0.0
280,0.089689034,0.0,34.0,78.9,62.3,42.0,2.58,71.0,70.0,30.0,30.0,0.0,0.0,0.0,10.0,0.0,12.0,0.0,35.7,8.0
281,0.027780953,1.0,36.2,95.6,67.1,41.0,2.93,33.0,66.0,24.0,32.0,11.0,10.0,19.0,496.0,92.0,14.0,0.0,44.7,56.0
282,0.023194303,2.0,34.9,92.4,59.4,44.7,2.92,28.0,61.0,0.0,31.0,13.0,115.0,114.0,182.0,167.0,128.0,276.0,31.3,47.0
283,0.110675808,1.0,41.1,93.3,66.9,37.6,2.36,64.0,67.0,5.0,29.0,0.0,85.0,14.0,102.0,24.0,154.0,179.0,21.3,43.0
284,0.03747618,0.0,36.8,147.1,47.0,31.3,3.49,29.0,57.0,13.0,23.0,116.0,58.0,214.0,175.0,17.0,0.0,49.0,34.1,65.0
285,0.028801002000000006,2.0,34.1,101.8,31.3,15.4,2.15,2.0,36.0,17.0,29.0,137.0,171.0,312.0,215.0,202.0,44.0,127.0,24.7,30.0
286,0.00663361,3.0,38.0,96.8,35.9,15.5,2.02,4.0,23.0,0.0,19.0,175.0,149.0,170.0,298.0,212.0,38.0,171.0,29.3,43.0
287,0.056377730999999986,0.0,40.4,97.4,64.4,39.0,2.51,34.0,52.0,17.0,11.0,13.0,480.0,31.0,214.0,328.0,1118.0,157.0,23.9,24.0
288,-0.072281814,8.0,40.2,80.0,62.0,24.8,1.78,1.0,47.0,0.0,62.0,137.0,171.0,27.0,509.0,270.0,0.0,127.0,30.2,67.0
289,0.019565217,3.0,31.9,96.7,47.5,29.7,2.02,36.0,51.0,52.0,36.0,0.0,533.0,500.0,76.0,189.0,33.0,78.0,14.7,0.0
290,0.071779744,3.0,34.0,89.3,62.3,39.8,2.44,22.0,64.0,9.0,30.0,63.0,884.0,769.0,104.0,106.0,21.0,371.0,16.2,14.0
291,0.036995872,0.0,33.7,98.7,50.9,35.3,3.44,49.0,67.0,21.0,33.0,1824.0,54.0,68.0,112.0,58.0,16.0,67.0,31.8,40.0
292,-0.027865961,2.0,36.5,90.3,43.9,22.6,2.12,12.0,36.0,8.0,13.0,101.0,115.0,72.0,236.0,376.0,54.0,14.0,29.3,4.0
293,0.043401907,4.0,37.5,98.2,56.6,43.9,2.91,7.0,54.0,0.0,62.0,66.0,292.0,38.0,218.0,336.0,119.0,323.0,27.7,97.0
294,0.08534743199999999,2.0,35.4,96.0,56.1,37.2,2.52,39.0,67.0,9.0,44.0,21.0,32.0,72.0,117.0,6.0,32.0,46.0,24.6,10.0
295,0.055555556,1.0,33.8,90.0,50.1,34.8,2.49,16.0,48.0,0.0,33.0,23.0,100.0,6.0,10.0,35.0,66.0,8.0,31.7,52.0
296,-0.008422665,5.0,31.6,89.8,59.7,44.1,2.57,45.0,68.0,37.0,42.0,30.0,133.0,125.0,400.0,114.0,234.0,181.0,21.6,0.0
297,0.057322176,0.0,32.8,100.6,53.1,39.2,2.74,15.0,30.0,0.0,10.0,0.0,111.0,275.0,50.0,0.0,15.0,152.0,28.3,56.0
298,0.072758037,0.0,35.5,102.4,52.7,32.1,2.44,47.0,52.0,0.0,17.0,31.0,218.0,631.0,219.0,14.0,34.0,199.0,21.2,72.0
299,0.082387558,1.0,34.6,87.6,47.1,31.9,2.33,38.0,69.0,0.0,61.0,33.0,270.0,74.0,44.0,62.0,137.0,89.0,22.2,80.0
300,0.149010477,0.0,30.9,87.9,63.7,51.1,2.99,43.0,57.0,24.0,24.0,0.0,0.0,8.0,90.0,94.0,59.0,17.0,36.5,42.0
301,0.025411061,1.0,40.3,92.3,59.7,36.9,2.53,3.0,33.0,0.0,21.0,9.0,219.0,140.0,52.0,63.0,79.0,212.0,24.6,46.0
302,0.093603744,0.0,39.5,92.1,57.2,41.7,3.03,33.0,49.0,0.0,28.0,0.0,33.0,105.0,181.0,48.0,0.0,109.0,36.6,21.0
303,0.16918844600000002,0.0,33.4,84.8,60.4,42.8,3.16,56.0,76.0,6.0,51.0,0.0,8.0,20.0,57.0,5.0,0.0,10.0,28.9,56.0
304,0.034650035,0.0,45.5,94.8,74.9,35.1,2.33,21.0,49.0,0.0,5.0,15.0,155.0,91.0,193.0,33.0,0.0,139.0,21.0,62.0
305,0.017831971000000002,2.0,35.6,106.1,50.2,32.1,2.77,28.0,54.0,0.0,41.0,128.0,126.0,426.0,116.0,42.0,43.0,113.0,24.7,10.0
306,0.050709406,1.0,35.2,101.0,52.9,32.5,2.44,29.0,59.0,0.0,34.0,8.0,761.0,348.0,214.0,113.0,89.0,308.0,19.9,88.0
307,0.062018646,0.0,29.7,102.6,71.7,53.7,3.39,50.0,72.0,23.0,29.0,70.0,40.0,131.0,84.0,14.0,26.0,82.0,21.6,63.0
308,0.034883721,1.0,40.6,88.1,58.7,32.2,2.34,12.0,54.0,0.0,32.0,113.0,99.0,125.0,250.0,77.0,109.0,147.0,19.7,67.0
309,0.094392004,2.0,34.4,87.2,51.0,38.6,2.65,25.0,47.0,0.0,17.0,0.0,26.0,90.0,7.0,75.0,0.0,0.0,24.2,12.0
310,0.089893914,0.0,21.7,108.5,16.3,12.1,2.3,8.0,25.0,1.0,25.0,30.0,902.0,91.0,205.0,9.0,82.0,110.0,14.7,17.0
311,0.165427509,1.0,32.2,90.6,63.0,45.7,2.89,40.0,65.0,24.0,23.0,0.0,209.0,30.0,61.0,10.0,13.0,34.0,29.6,57.0
312,0.025773196,0.0,36.7,96.5,54.5,42.0,2.99,31.0,54.0,28.0,24.0,105.0,331.0,383.0,196.0,141.0,65.0,144.0,30.5,40.0
313,0.084329349,0.0,34.2,86.1,52.1,33.7,2.4,42.0,50.0,0.0,22.0,10.0,96.0,53.0,27.0,0.0,15.0,55.0,22.5,16.0
314,0.040303931,1.0,36.2,102.9,55.3,37.5,2.68,30.0,50.0,18.0,34.0,56.0,14.0,152.0,220.0,19.0,19.0,81.0,28.7,50.0
315,0.048029557,0.0,42.3,93.5,63.7,37.4,2.48,28.0,50.0,11.0,34.0,0.0,65.0,74.0,77.0,63.0,44.0,159.0,22.0,56.0
316,-0.002164502,1.0,36.1,98.3,54.0,33.3,2.67,42.0,62.0,31.0,24.0,2.0,297.0,74.0,425.0,96.0,51.0,113.0,23.2,39.0
317,0.039917153,0.0,37.4,95.4,53.4,34.3,3.27,27.0,48.0,9.0,20.0,10.0,103.0,137.0,173.0,80.0,77.0,83.0,31.2,38.0
318,0.051275761,1.0,37.8,110.4,54.6,33.6,2.77,20.0,47.0,13.0,39.0,93.0,111.0,416.0,168.0,142.0,65.0,71.0,28.4,28.0
319,0.066724437,0.0,39.0,95.2,55.1,33.8,2.71,21.0,46.0,0.0,25.0,7.0,69.0,77.0,249.0,30.0,186.0,158.0,25.5,34.0
320,0.086629002,1.0,34.2,93.7,56.3,39.8,2.56,29.0,54.0,0.0,25.0,0.0,132.0,98.0,133.0,106.0,189.0,82.0,24.7,57.0
321,-0.026842421,0.0,37.2,92.8,47.1,28.4,2.34,5.0,36.0,22.0,44.0,88.0,411.0,541.0,334.0,208.0,78.0,453.0,27.1,28.0
322,0.053254438,2.0,26.9,97.3,45.1,31.8,2.56,48.0,66.0,13.0,31.0,52.0,129.0,56.0,140.0,8.0,97.0,87.0,19.4,22.0
323,0.004015168,2.0,31.7,108.0,27.4,19.6,2.26,18.0,44.0,47.0,54.0,27.0,703.0,247.0,542.0,381.0,194.0,136.0,31.2,35.0
324,0.125928318,2.0,37.4,103.0,50.1,24.0,2.06,8.0,29.0,0.0,24.0,24.0,283.0,345.0,165.0,146.0,70.0,176.0,20.1,54.0
325,0.043410853,0.0,40.9,95.6,59.6,33.6,2.32,32.0,42.0,25.0,7.0,23.0,104.0,21.0,6.0,0.0,8.0,226.0,18.8,29.0
326,0.112044818,0.0,36.0,100.1,48.0,32.5,2.95,31.0,44.0,0.0,17.0,16.0,8.0,15.0,56.0,73.0,27.0,29.0,33.0,8.0
327,0.011564961,1.0,33.8,107.0,21.1,13.2,1.87,12.0,44.0,0.0,16.0,203.0,339.0,99.0,416.0,120.0,45.0,127.0,22.4,14.0
328,0.024052478,0.0,33.4,92.1,56.2,40.2,2.58,41.0,61.0,23.0,39.0,0.0,521.0,58.0,0.0,59.0,0.0,132.0,22.7,85.0
329,0.144153226,0.0,43.1,77.5,69.2,35.1,2.6,47.0,63.0,15.0,34.0,18.0,0.0,22.0,80.0,53.0,16.0,59.0,29.6,10.0
330,0.0345953,0.0,41.3,93.3,56.3,27.6,2.25,24.0,43.0,28.0,28.0,12.0,591.0,152.0,263.0,150.0,92.0,233.0,24.5,154.0
331,0.062101375999999986,0.0,34.0,97.9,59.6,43.4,2.96,41.0,63.0,41.0,28.0,133.0,389.0,516.0,357.0,38.0,6.0,223.0,26.3,33.0
332,0.043949604,0.0,35.8,114.4,56.2,39.6,3.09,28.0,43.0,0.0,12.0,14.0,85.0,327.0,130.0,29.0,90.0,154.0,32.5,29.0
333,0.24351585,2.0,41.8,82.3,67.8,37.7,2.63,31.0,44.0,7.0,13.0,14.0,29.0,0.0,9.0,102.0,44.0,8.0,32.6,35.0
334,0.069192114,1.0,28.9,95.3,68.2,54.9,3.53,46.0,54.0,31.0,23.0,40.0,62.0,221.0,149.0,0.0,11.0,25.0,44.7,77.0
335,0.08727948,0.0,33.5,96.9,71.4,46.1,3.06,32.0,56.0,60.0,17.0,51.0,19.0,59.0,34.0,26.0,0.0,7.0,19.1,39.0
336,0.098688751,0.0,32.0,90.2,56.3,42.9,3.14,33.0,48.0,22.0,23.0,1.0,0.0,28.0,6.0,0.0,0.0,9.0,43.1,52.0
337,0.054414784,0.0,35.4,94.2,60.5,41.1,3.1,33.0,53.0,0.0,33.0,74.0,27.0,221.0,72.0,0.0,21.0,132.0,41.4,25.0
338,0.044449671,0.0,40.8,94.1,63.3,40.0,2.73,15.0,51.0,32.0,29.0,65.0,168.0,216.0,369.0,101.0,165.0,252.0,26.7,76.0
339,0.120646766,0.0,37.5,89.7,61.3,42.2,3.01,69.0,71.0,24.0,25.0,0.0,33.0,106.0,55.0,33.0,35.0,21.0,34.3,0.0
340,-0.037390613,2.0,34.4,107.1,44.9,27.5,2.02,49.0,79.0,146.0,60.0,0.0,104.0,116.0,271.0,115.0,13.0,68.0,22.0,0.0
341,0.07516703799999999,0.0,33.9,87.6,45.7,24.5,1.94,21.0,36.0,0.0,29.0,86.0,72.0,158.0,185.0,89.0,119.0,111.0,30.3,21.0
342,0.071250445,0.0,32.9,88.8,52.6,38.4,3.11,0.0,35.0,0.0,42.0,157.0,39.0,245.0,331.0,97.0,0.0,56.0,31.4,20.0
343,0.12322695,4.0,40.1,117.6,58.5,33.4,2.44,42.0,65.0,67.0,11.0,8.0,26.0,63.0,150.0,5.0,32.0,177.0,23.9,71.0
344,0.125480154,0.0,34.1,93.2,62.4,45.1,3.32,32.0,43.0,10.0,15.0,27.0,91.0,214.0,257.0,27.0,21.0,67.0,26.6,0.0
345,0.044606107,4.0,36.5,100.0,50.1,32.3,3.35,35.0,59.0,13.0,39.0,74.0,24.0,81.0,81.0,32.0,0.0,53.0,27.1,22.0
346,0.08861822800000001,0.0,29.7,93.6,66.7,52.3,3.43,16.0,35.0,3.0,13.0,6.0,105.0,114.0,135.0,10.0,29.0,25.0,33.6,17.0
347,0.04699958,2.0,47.1,89.6,80.9,35.9,2.33,7.0,39.0,0.0,27.0,0.0,105.0,54.0,308.0,112.0,75.0,50.0,19.4,8.0
348,0.020116227,0.0,36.7,99.6,51.0,37.7,2.83,11.0,72.0,0.0,56.0,105.0,111.0,223.0,245.0,116.0,57.0,92.0,38.4,62.0
349,0.026410173,0.0,42.7,91.7,67.4,34.8,2.49,5.0,35.0,0.0,22.0,46.0,139.0,68.0,95.0,252.0,320.0,237.0,29.6,23.0
350,0.076274047,0.0,33.6,99.6,74.7,59.4,3.28,12.0,59.0,11.0,19.0,61.0,277.0,656.0,298.0,69.0,50.0,191.0,34.3,52.0
351,0.087143626,0.0,34.4,98.8,56.7,35.8,2.33,36.0,52.0,0.0,38.0,0.0,271.0,139.0,194.0,27.0,21.0,68.0,23.3,20.0
352,0.046803069,0.0,37.8,92.3,63.4,33.7,2.15,26.0,53.0,33.0,25.0,7.0,142.0,142.0,393.0,87.0,67.0,46.0,23.4,86.0
353,0.08444125,0.0,39.3,103.3,48.2,27.3,2.52,9.0,32.0,23.0,23.0,122.0,354.0,179.0,269.0,98.0,61.0,72.0,19.8,7.0
354,0.046791444,0.0,39.6,98.3,54.5,34.5,2.83,29.0,51.0,0.0,16.0,42.0,265.0,212.0,509.0,379.0,207.0,147.0,30.8,55.0
355,0.06291903,1.0,30.8,98.0,75.4,55.2,3.2,56.0,83.0,30.0,60.0,25.0,43.0,177.0,229.0,14.0,0.0,54.0,24.3,54.0
356,0.042010123,0.0,39.5,93.5,43.3,19.8,2.67,3.0,31.0,0.0,45.0,228.0,263.0,196.0,378.0,124.0,45.0,236.0,35.5,109.0
357,0.080414406,3.0,27.8,100.5,37.6,25.0,2.8,25.0,42.0,10.0,14.0,20.0,398.0,211.0,117.0,48.0,59.0,61.0,22.9,22.0
358,0.015920398,0.0,44.7,87.9,68.6,35.8,2.45,18.0,42.0,0.0,11.0,27.0,117.0,158.0,600.0,205.0,141.0,102.0,20.4,0.0
359,0.050743051,0.0,34.7,83.1,47.1,28.2,2.53,15.0,32.0,25.0,32.0,106.0,61.0,63.0,68.0,35.0,16.0,115.0,41.9,0.0
360,0.035602911,1.0,36.0,87.5,59.3,41.4,3.04,28.0,46.0,7.0,19.0,359.0,203.0,240.0,399.0,167.0,12.0,156.0,29.7,83.0
361,0.007183908,1.0,35.7,97.7,49.3,32.9,2.84,29.0,54.0,0.0,40.0,16.0,141.0,179.0,318.0,51.0,120.0,128.0,36.8,40.0
362,0.068383284,1.0,35.1,100.3,66.7,48.4,2.89,28.0,56.0,17.0,24.0,8.0,330.0,316.0,83.0,62.0,9.0,253.0,21.0,52.0
363,-0.029228558,2.0,37.7,97.7,32.0,14.8,1.89,2.0,27.0,0.0,22.0,7.0,281.0,160.0,306.0,278.0,128.0,185.0,36.8,21.0
364,0.089044792,0.0,47.0,87.1,80.5,32.1,2.4,29.0,40.0,0.0,12.0,10.0,131.0,111.0,199.0,85.0,9.0,55.0,30.0,30.0
365,0.054166667,1.0,35.1,88.7,64.8,43.6,2.85,64.0,61.0,16.0,47.0,0.0,20.0,77.0,459.0,377.0,9.0,5.0,30.1,30.0
366,0.106837607,0.0,35.1,92.7,63.7,44.2,2.87,58.0,79.0,56.0,34.0,0.0,179.0,70.0,99.0,13.0,59.0,19.0,30.5,59.0
367,0.038803557,1.0,40.1,96.5,54.1,30.3,2.52,29.0,69.0,0.0,40.0,0.0,29.0,37.0,227.0,319.0,147.0,171.0,27.6,0.0
368,-0.028154327000000007,1.0,37.9,92.3,56.9,36.9,2.83,29.0,44.0,9.0,16.0,6.0,49.0,7.0,88.0,151.0,9.0,44.0,25.5,10.0
369,0.106498195,0.0,35.0,91.4,56.5,41.3,2.83,51.0,52.0,21.0,7.0,0.0,15.0,65.0,235.0,31.0,32.0,67.0,33.2,58.0
370,0.06218767400000001,1.0,41.1,94.8,63.0,34.4,2.62,18.0,42.0,0.0,16.0,0.0,653.0,151.0,1118.0,1309.0,231.0,28.0,35.6,0.0
371,0.079976649,0.0,33.1,105.8,54.3,37.2,2.76,40.0,72.0,20.0,28.0,16.0,35.0,77.0,129.0,86.0,87.0,74.0,24.8,8.0
372,0.073104201,1.0,30.2,100.2,75.1,55.3,3.48,44.0,72.0,0.0,46.0,40.0,20.0,29.0,75.0,43.0,0.0,149.0,23.1,32.0
373,0.100042937,2.0,34.1,92.2,46.7,31.4,2.37,39.0,65.0,14.0,33.0,16.0,75.0,73.0,145.0,94.0,64.0,85.0,21.5,19.0
374,0.070852921,0.0,39.6,99.1,64.5,42.4,2.75,12.0,54.0,0.0,25.0,0.0,244.0,89.0,115.0,47.0,37.0,111.0,31.6,9.0
375,0.051559516,1.0,32.0,91.4,51.3,35.2,2.6,43.0,72.0,2.0,33.0,73.0,170.0,109.0,39.0,7.0,86.0,58.0,24.2,115.0
376,0.06764705900000001,1.0,32.3,102.0,65.7,48.0,2.99,50.0,53.0,35.0,34.0,0.0,407.0,44.0,12.0,0.0,0.0,82.0,25.3,0.0
377,0.061606161,1.0,30.1,89.5,56.3,45.7,3.1,42.0,43.0,69.0,20.0,7.0,0.0,0.0,19.0,0.0,22.0,6.0,36.8,28.0
378,0.057846813,0.0,29.3,98.7,71.1,55.1,3.36,68.0,75.0,29.0,30.0,24.0,38.0,112.0,29.0,15.0,0.0,182.0,20.3,31.0
379,0.038505096,0.0,34.4,99.8,72.3,48.5,3.3,18.0,71.0,8.0,38.0,8.0,313.0,10.0,467.0,41.0,103.0,54.0,41.9,52.0
380,0.072251309,0.0,48.9,91.8,89.9,35.4,2.66,28.0,38.0,0.0,33.0,16.0,391.0,45.0,320.0,184.0,72.0,285.0,28.1,46.0
381,0.057981928,0.0,39.7,92.3,64.8,37.8,2.64,45.0,49.0,16.0,26.0,0.0,331.0,35.0,547.0,178.0,36.0,73.0,27.4,7.0
382,0.090575275,0.0,27.3,94.5,72.5,59.9,3.86,43.0,58.0,36.0,22.0,50.0,4.0,53.0,34.0,0.0,14.0,8.0,24.4,122.0
383,0.05275665400000002,1.0,33.2,102.3,69.8,48.8,3.06,28.0,43.0,1.0,16.0,69.0,4.0,188.0,76.0,22.0,18.0,111.0,21.9,50.0
